business_name;category;subcategory;city;province;region;address;website;email;phone;instagram_username;instagram_url;facebook_url;contact_name;source;source_url;provenienza;data_quality;score;priority;notes;found_at;osm_id
Ambulatorio Veterinario Dalmazia;Veterinari;;Firenze;FI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13136021639;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;13136021639
Ambulatorio Veterinario Il Riccio;Veterinari;;Firenze;FI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13188278728;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;13188278728
Clinica Veterinaria Cozzi Lepri;Veterinari;;Firenze;FI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7484619700;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;7484619700
Clinica Veterinaria Vet Plus;Veterinari;;Firenze;FI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6969416786;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:51:52Z;6969416786
Ospedale veterinario Ardenza;Veterinari;;Livorno;LI;Toscana;Via Uberto Mondolfi 169;https://www.ospedaleveterinarioardenza.com/;info@ospedaleveterinarioardenza.com;+39 0586504403;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5412245021;automatica;69;76;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;5412245021
Studio associato Razzauti Daolio Anguillesi;Veterinari;;Livorno;LI;Toscana;Via del Lavoro 11, 57122;https://www.studioveterinariolivorno.it/;;+39 0586951478;;;https://www.facebook.com/razzautidaolioanguillesi;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10137760180;automatica;69;69;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;10137760180
Cardiovet;Veterinari;;Livorno;LI;Toscana;;https://www.cardiovet.eu/;info@cardiovet.eu;+39 0586839956;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11172694688;automatica;62;68;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;11172694688
Dottor Mario Lemmi;Veterinari;;Livorno;LI;Toscana;Viale Ippolito Nievo 39,41;;lemmimario@alice.it;+39 0586408370;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1725269110;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;1725269110
Il Tirreno;Veterinari;;Livorno;LI;Toscana;Via Fabio Campana 5;;;+39 0586409847;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10311055290;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;10311055290
Veterinario Barsacchi Sandri;Veterinari;;Livorno;LI;Toscana;;https://www.barsacchisandri.it/;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11986944574;automatica;46;42;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;11986944574
Ambulatorio veterinario Accademia;Veterinari;;Livorno;LI;Toscana;Via San Jacopo in Acquaviva 152;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1719919402;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;1719919402
Ambulatorio Veterinario Acquaviva;Veterinari;;Livorno;LI;Toscana;Via Calatafimi 5;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13428601274;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;13428601274
Clinica Veterinaria Cimarosa;Veterinari;;Livorno;LI;Toscana;Via Giovan Battista Lulli 35;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3217568739;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;3217568739
Dottoressa Sabrina Nesti;Veterinari;;Livorno;LI;Toscana;Via del Vigna 290;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1724644901;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;1724644901
Azienda Sanitaria Locale 6;Veterinari;;Livorno;LI;Toscana;;;;;;;;Azienda Sanitaria Locale 6;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3223923406;automatica;46;34;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;3223923406
Ambulatorio veterinario;Veterinari;;Livorno;LI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10591373705;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;10591373705
Clinica veterinaria Lamarmora;Veterinari;;Livorno;LI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4507035664;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;4507035664
Centro Veterinario Campo di Marte;Veterinari;;Livorno;LI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1663406783;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:16:57Z;1663406783
Clinica Veterinaria 24h;Veterinari;;Lucca;LU;Toscana;Via dei Martiri di Leggieri 10h, 55057;https://www.clinicaveterinarialucca.it/;;+39 0583370500;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/2424430228;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:38:21Z;2424430228
Ospedale Veterinario;Veterinari;;Lucca;LU;Toscana;Via Girolamo Savonarola 106f;https://www.ospedaleveterinariosanconcordio.it/;;+39 0583582351;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7833220604;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:38:21Z;7833220604
Ambulatorio Biagioni Gagliani Lencioni Romeo;Veterinari;;Lucca;LU;Toscana;Via Silvio Ferri;;;+39 0583580333;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11990500014;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:38:21Z;11990500014
Faldini e Nanni;Veterinari;;Lucca;LU;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1803965589;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:38:21Z;1803965589
Ambulatorio Veterinario Pratelli A. e Attuali F.;Veterinari;;Pisa;PI;Toscana;Via dell'Ordine di Santo Stefano 84, 56128;;;+39 3905035422;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11331430309;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:41:03Z;11331430309
Studio Veterinario Associato;Veterinari;;Pisa;PI;Toscana;Via Livornese 24, 56122;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8407756217;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:41:03Z;8407756217
Ambulatorio Veterinario Loni - Marcucci - Lami;Veterinari;;Pisa;PI;Toscana;Via Cisanello 163;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12477052134;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:41:03Z;12477052134
Centro Veterinario San Ranieri;Veterinari;;Pisa;PI;Toscana;Via Fratelli Rosselli 16, 56123;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10082339943;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:41:03Z;10082339943
Ambulatorio Veterinario La Vettola;Veterinari;;Pisa;PI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9007096645;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:41:03Z;9007096645
Ambulatorio veterinario Le Piagge;Veterinari;;Pisa;PI;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7388671490;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-03T15:41:03Z;7388671490
La Castellina;Veterinari;;Prato;PO;Toscana;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/600543402;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T20:23:41Z;600543402
Clinica tre santi;Veterinari;;Bolzano;BZ;Trentino-Alto Adige/Südtirol;Viale Druso - Drususallee 71, 39100;https://www.clinicatresanti.it/;info@clinicatresanti.it;+39 0471272818;;;;Folchini Dott. Alessandro - Sanin Dr. Christian;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4236527513;automatica;77;82;A;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:30:38Z;4236527513
Clinica veterinaria Città di Bolzano VETBZ;Veterinari;;Bolzano;BZ;Trentino-Alto Adige/Südtirol;Via Resia - Reschenstraße 20, 39100;https://www.vetbz.it/;info@vetbz.it;+39 0471204212;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/2656691408;automatica;69;76;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:30:38Z;2656691408
Europa;Veterinari;;Bolzano;BZ;Trentino-Alto Adige/Südtirol;Viale Europa - Europaallee 128a, 39100;http://www.ambulatorioveterinario-europa.it/;ingrid.misfatto@fastwebnet.it;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4127642223;automatica;62;64;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:30:38Z;4127642223
Vetclinic Dr. Georg Moser e Dr. Simon Kirchler;Veterinari;;Bolzano;BZ;Trentino-Alto Adige/Südtirol;Via Tre Santi - Dreiheiligengasse 1f, 39100;;info@vetclinic.bz;+39 0471283040;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3018017351;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:30:38Z;3018017351
Dr. Paolo Gallmetzer;Veterinari;;Bolzano;BZ;Trentino-Alto Adige/Südtirol;;;;+39 3337773780;;;;Dr. Paolo Gallmetzer;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/2278931523;automatica;54;46;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:30:38Z;2278931523
Trentovet;Veterinari;;Trento;TN;Trentino-Alto Adige/Südtirol;;https://www.trentovet.it/;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/10748679080;automatica;46;42;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:21:05Z;10748679080
Degasperi e Bonatti;Veterinari;;Trento;TN;Trentino-Alto Adige/Südtirol;Via Gian Battista Lampi 10, 38122;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1204226171;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:21:05Z;1204226171
Veterinario;Veterinari;;Trento;TN;Trentino-Alto Adige/Südtirol;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/1219165836;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:21:05Z;1219165836
Veterinario Vaia dott. Marinella;Veterinari;;Trento;TN;Trentino-Alto Adige/Südtirol;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/798569668;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:21:05Z;798569668
Ambulatorio Veterinario Elce;Veterinari;;Perugia;PG;Umbria;Via Serafino Calindri 2/B, 06124;;;+39 3907546333;;;;Dott. Bigarini R. e Cesaroni C.;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3339640888;automatica;62;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:15:39Z;3339640888
Ambulatorio Veterinario San Sisto;Veterinari;;Perugia;PG;Umbria;Via Battista Pergolesi 18, 06132;;;+39 0755287000;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6773175189;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:15:39Z;6773175189
Ambulatorio Veterinario Quattro Zampe Di Studio Associato Cocciolo & Salvati;Veterinari;;Perugia;PG;Umbria;Via Adamo Rossi 14, 06124;;;+39 3907540226;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3758658169;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:15:39Z;3758658169
Clinica Veterinaria Ararat;Veterinari;;Perugia;PG;Umbria;Strada Vestricciano Genna, 06126;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9101516481;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T02:15:39Z;9101516481
Ambulatorio Veterinario Padova Vet;Veterinari;;Padova;PD;Veneto;;;ambulatorioveterinariopdvet@gmail.com;490492322187 (formato da verificare);;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12576844998;automatica;54;54;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T20:21:48Z;12576844998
Ambulatorio Veterinario Crescini;Veterinari;;Padova;PD;Veneto;;;;+39 049754904;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/3325790447;automatica;46;40;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T20:21:48Z;3325790447
"Ambulatorio veterinario ""Le Padovanelle""";Veterinari;;Padova;PD;Veneto;;;;+39 0498930830;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5762425287;automatica;46;40;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T20:21:48Z;5762425287
Dott. Alberto Collavo;Veterinari;;Padova;PD;Veneto;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8833234286;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T20:21:48Z;8833234286
Ambulatorio veterinario Negrato;Veterinari;;Padova;PD;Veneto;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13994478627;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T20:21:48Z;13994478627
Ambulatorio Veterinario Associato Concordia;Veterinari;;Venezia;VE;Veneto;Via Nicolò Tommaseo 1, 30175;;;+39 041930974;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12479045907;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:56:47Z;12479045907
Clinica Veterinaria;Veterinari;;Vicenza;VI;Veneto;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4603380015;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-02T20:22:03Z;4603380015
Clinica Veterinaria S. Lucia;Veterinari;;Verona;VR;Veneto;Via Mantovana 90/M, 37137;https://www.ospedalesantalucia.it/;;+39 0458620501;;;;Verona vet s.r.l.;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4553672243;automatica;69;68;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:58:10Z;4553672243
Ambulatorio Veterinario S. Antonio;Veterinari;;Verona;VR;Veneto;Via Valpantena 50, 37142;http://www.veterinario.vr.it/;;+39 045551458;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13303102594;automatica;62;62;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:58:10Z;13303102594
Anna Corato;Veterinari;;Verona;VR;Veneto;Via Montorio 80;;;+39 0458922323;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11159045205;automatica;54;48;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:58:10Z;11159045205
Ambulatorio San Francesco;Veterinari;;Verona;VR;Veneto;Via Valeggio 46c, 37137;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4553671815;automatica;46;36;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:58:10Z;4553671815
Clinica veterinaria Croce Bianca;Veterinari;;Verona;VR;Veneto;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11624763022;automatica;38;28;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;2026-09-01T15:58:10Z;11624763022
